NeoReferenceID,Name,AbsoluteMagnitude,EstDiainMiles(min),EstDiainMiles(max),CloseApproachDate,EpochDateCloseApproach,RelativeVelocitykmperhr,Milesperhour,MissDist.(miles),OrbitID,OrbitDeterminationDate,OrbitUncertainity,MinimumOrbitIntersection,JupiterTisserandInvariant,EpochOsculation,Eccentricity,SemiMajorAxis,Inclination,AscNodeLongitude,OrbitalPeriod,PerihelionDistance,PerihelionArg,AphelionDist,PerihelionTime,MeanAnomaly,MeanMotion,Hazardous
3735394,3735394,23.5,0.0329538,0.073687,2015-11-15,1447574400000,55096.3,34234.7,1371620.0,16,2017-04-06 08:30:31,7,0.0134267,3.246,2458000.0,0.651254,2.33108,3.88583,41.2972,1299.97,0.812955,315.091,3.8492,2458600.0,192.775,0.276929,0
3735466,3735466,24.9,0.0172944,0.0386715,2015-11-15,1447574400000,31092.5,19319.7,3760130.0,13,2017-04-06 08:30:29,7,0.0317591,4.317,2458000.0,0.393606,1.57172,5.16413,247.803,719.716,0.953081,126.832,2.19036,2458030.0,344.609,0.500197,0
3735467,3735467,23.4,0.0345069,0.0771598,2015-11-15,1447574400000,35036.0,21770.0,5959830.0,21,2017-04-06 08:30:29,7,0.0573214,3.177,2458000.0,0.605378,2.5084,3.56593,106.837,1451.09,0.989869,280.209,4.02693,2457320.0,168.025,0.24809,0
3483649,3483649,23.2,0.0378361,0.084604,2015-11-15,1447574400000,42224.9,26236.9,26847300.0,9,2017-04-06 08:58:45,6,0.0912527,3.62,2458000.0,0.479773,2.06594,4.92642,79.3214,1084.62,1.07476,1.48067,3.05713,2458440.0,214.434,0.331914,0
3551325,3551325,24.8,0.0181095,0.040494,2015-11-15,1447574400000,80115.9,49780.9,40859400.0,9,2017-04-06 08:55:46,7,0.0291821,5.99,2458000.0,0.266822,1.01102,6.9702,229.388,371.311,0.741258,63.1581,1.28078,2458020.0,341.829,0.969537,0
3739220,3739220,22.5,0.0522283,0.116786,2015-11-15,1447574400000,21022.2,13062.4,12510000.0,7,2017-04-06 08:29:28,5,0.113806,3.399,2458000.0,0.526432,2.28854,3.68508,304.662,1264.55,1.08378,117.173,3.4933,2458610.0,185.792,0.284686,0
3734615,3734615,29.0,0.00261762,0.00585317,2015-11-15,1447574400000,62721.6,38972.8,21502.8,7,2017-04-06 08:30:39,7,0.000229614,2.931,2458000.0,0.70846,2.70194,8.73611,52.1398,1622.23,0.787726,59.4243,4.61616,2457380.0,137.844,0.221917,0
2297274,2297274,16.8,0.720951,1.6121,2015-11-22,1448179200000,59659.9,37070.4,31971900.0,78,2017-04-06 09:24:10,0,0.00427586,2.968,2458000.0,0.794477,2.43365,1.96377,197.42,1386.71,0.500173,284.342,4.36713,2457380.0,161.295,0.259607,1
2452397,2452397,20.4,0.137374,0.307179,2015-11-22,1448179200000,16857.2,10474.4,42829000.0,32,2017-04-06 09:20:05,0,0.286779,3.882,2458000.0,0.343707,1.88131,8.78538,269.139,942.518,1.23469,105.242,2.52793,2458220.0,276.368,0.381956,0
3332535,3332535,28.4,0.00345069,0.00771598,2015-11-22,1448179200000,63950.8,39736.6,45655800.0,9,2017-04-06 09:08:40,3,0.000330436,6.029,2458000.0,0.0830044,1.01023,1.43904,43.4661,370.878,0.926379,273.643,1.09409,2458020.0,337.058,0.970671,0
3729836,3729836,20.7,0.119648,0.267541,2015-11-22,1448179200000,12981.9,8066.46,22485500.0,57,2017-04-06 08:31:28,4,0.200779,3.952,2458000.0,0.376856,1.8127,8.43956,192.171,891.428,1.12957,250.197,2.49582,2458270.0,250.715,0.403847,0
3729846,3729846,20.1,0.157727,0.352688,2015-11-22,1448179200000,65058.0,40424.5,22424100.0,20,2017-04-06 08:31:25,6,0.00298172,2.781,2458000.0,0.715993,2.96954,12.7775,351.891,1869.1,0.843369,128.947,5.09571,2457390.0,118.234,0.192606,1
3735469,3735469,29.6,0.00198566,0.00444008,2015-11-22,1448179200000,59408.3,36914.0,378918.0,4,2017-04-06 08:30:28,7,0.00317053,3.302,2458000.0,0.66146,2.24019,5.78761,58.4959,1224.69,0.758394,67.1183,3.72199,2457390.0,179.379,0.293952,0
3772759,3772759,28.15,0.00387174,0.00865747,2015-11-22,1448179200000,12128.0,7535.85,9334810.0,14,2017-05-08 14:22:55,4,4.42295e-05,5.916,2458000.0,0.145894,1.03321,3.17432,10.4441,383.603,0.882471,85.7315,1.18395,2458140.0,224.38,0.938471,0
3736239,3736239,24.7,0.018963,0.0424024,2015-12-08,1449561600000,26002.2,16156.7,14462700.0,4,2017-04-06 08:30:05,8,0.154374,4.382,2457360.0,0.266256,1.5496,13.308,73.2772,704.576,1.13701,10.2281,1.96219,2457370.0,354.478,0.510945,0
3738553,3738553,25.0,0.016516,0.036931,2015-12-08,1449561600000,26988.4,16769.6,7168700.0,5,2017-04-06 08:29:48,9,0.0281197,4.562,2457370.0,0.305647,1.45569,11.4204,86.4523,641.506,1.01076,353.075,1.90062,2457360.0,0.352494,0.561179,0
3739168,3739168,24.1,0.024998,0.0558973,2015-12-08,1449561600000,47264.6,29368.4,8794140.0,5,2017-04-06 08:29:29,9,0.0254831,4.157,2457400.0,0.550584,1.60796,7.31445,94.1274,744.754,0.722645,272.428,2.49328,2457320.0,37.6047,0.483381,0
3360539,3360539,19.7,0.18963,0.424025,2015-12-08,1449561600000,62280.3,38698.6,43939200.0,21,2017-06-20 06:19:26,0,0.214721,3.961,2458000.0,0.312758,1.71626,31.5902,259.583,821.249,1.17949,156.952,2.25304,2458140.0,299.322,0.438357,0
3484839,3484839,22.6,0.0498776,0.11153,2015-12-08,1449561600000,42759.9,26569.3,41359700.0,14,2017-04-06 08:58:40,2,0.167715,5.923,2458000.0,0.337907,1.01227,19.5832,289.965,371.998,0.670215,323.575,1.35432,2457930.0,70.8895,0.967746,0
3730323,3730323,21.3,0.0907624,0.202951,2015-12-08,1449561600000,8318.84,5169.0,30920800.0,19,2017-04-06 08:31:24,4,0.243365,4.514,2458000.0,0.196699,1.49831,8.33657,153.174,669.885,1.20359,243.446,1.79302,2457980.0,11.5521,0.537405,0
3732675,3732675,20.1,0.157727,0.352688,2015-12-08,1449561600000,43622.4,27105.3,20734800.0,67,2017-09-01 06:20:23,1,0.0460757,4.294,2458000.0,0.368878,1.55576,20.9543,239.149,708.785,0.981878,216.723,2.12965,2458100.0,308.634,0.507912,1
3735198,3735198,23.5,0.0329538,0.073687,2015-12-08,1449561600000,26627.9,16545.5,2192830.0,24,2017-04-06 08:30:35,4,0.014037,3.52,2458000.0,0.542171,2.12706,2.73528,103.271,1133.1,0.973829,327.481,3.28029,2458490.0,203.198,0.317713,0
3735612,3735612,25.2,0.0150628,0.0336815,2015-12-08,1449561600000,29371.8,18250.5,798621.0,17,2017-04-06 08:30:21,3,0.00731132,5.318,2458000.0,0.293373,1.17971,4.87313,70.7914,468.016,0.833614,76.27,1.5258,2457890.0,86.7062,0.769205,0
3736515,3736515,25.4,0.0137374,0.0307179,2015-12-08,1449561600000,43228.3,26860.4,1620990.0,7,2017-04-06 08:29:56,7,0.0166216,4.856,2458000.0,0.300774,1.32001,17.9233,76.547,553.939,0.922982,310.698,1.71703,2457880.0,79.0715,0.649891,0
3740926,3740926,21.7,0.0754929,0.168807,2015-12-08,1449561600000,52486.2,32612.9,25038700.0,8,2017-04-06 08:28:55,6,0.00575162,3.141,2458000.0,0.71274,2.36053,7.7091,138.567,1324.68,0.678084,260.621,4.04297,2457340.0,178.315,0.271763,1
3766077,3766077,23.7,0.0300543,0.0672034,2015-12-08,1449561600000,31768.9,19739.9,22782700.0,5,2017-04-06 08:21:23,7,0.0321948,6.122,2458000.0,0.158046,0.981694,16.6085,271.076,355.273,0.826541,292.63,1.13685,2457840.0,158.24,1.0133,0
3174202,3174202,20.9,0.10912,0.244001,2015-12-15,1450166400000,18442.7,11459.6,40893300.0,49,2017-04-06 09:13:13,0,0.10853,4.632,2458000.0,0.237311,1.44065,3.78207,154.769,631.593,1.09877,14.7497,1.78253,2458120.0,290.886,0.569988,0
3582516,3582516,21.7,0.0754929,0.168807,2015-12-15,1450166400000,18696.1,11617.0,30973100.0,22,2017-04-06 08:52:20,1,0.0354341,5.296,2458000.0,0.134241,1.19317,9.78667,13.717,476.047,1.03299,189.773,1.35334,2457990.0,6.10731,0.756227,1
3735995,3735995,27.2,0.00599661,0.0134088,2015-12-15,1450166400000,22401.4,13919.4,587584.0,21,2017-04-06 08:30:11,5,0.00656022,5.233,2458000.0,0.25406,1.20955,2.95532,75.9608,485.885,0.90225,61.3045,1.51685,2457900.0,72.5111,0.740916,0
3736517,3736517,27.2,0.00599661,0.0134088,2015-12-15,1450166400000,42917.7,26667.4,179192.0,6,2017-04-06 08:29:56,6,0.00170852,4.43,2458000.0,0.464541,1.49469,1.59022,86.9154,667.461,0.800347,61.9447,2.18904,2458090.0,314.311,0.539357,0
3738930,3738930,28.4,0.00345069,0.00771598,2015-12-15,1450166400000,24823.0,15424.1,464574.0,8,2017-04-06 08:29:40,6,0.00534712,5.871,2458000.0,0.204642,1.04093,5.23565,86.2988,387.911,0.827913,270.29,1.25395,2458080.0,286.69,0.928049,0
3739223,3739223,19.9,0.172944,0.386715,2015-12-15,1450166400000,59591.5,37027.8,32636000.0,34,2017-04-06 08:29:27,1,0.119328,6.138,2458000.0,0.200197,0.982127,9.1791,303.111,355.508,0.785508,21.6441,1.17875,2458010.0,352.214,1.01263,0
3736807,3736807,27.4,0.00546898,0.012229,2015-12-15,1450166400000,31604.0,19637.5,358203.0,7,2017-04-06 08:29:46,6,0.0034944,6.063,2458000.0,0.279378,0.996168,1.61922,255.233,363.159,0.71786,83.618,1.27448,2458030.0,334.1,0.991301,0
3738917,3738917,25.2,0.0150628,0.0336815,2015-12-22,1450771200000,61628.7,38293.7,4611340.0,7,2017-04-06 08:29:40,8,0.0489408,4.313,2457380.0,0.444068,1.51417,24.89,85.5926,680.549,0.841775,68.8932,2.18656,2457430.0,333.212,0.528985,0
3739248,3739248,23.5,0.0329538,0.073687,2015-12-22,1450771200000,24546.7,15252.4,8464010.0,7,2017-04-06 08:29:25,7,0.0780589,4.456,2458000.0,0.311947,1.51109,8.70022,280.984,678.477,1.03971,148.408,1.98247,2458040.0,338.76,0.5306,0
3388081,3388081,21.4,0.0866774,0.193817,2015-12-22,1450771200000,140612.0,87370.5,40549500.0,22,2017-04-06 09:05:46,1,0.0169751,5.218,2458000.0,0.736515,1.13445,2.12151,136.774,441.341,0.298909,101.928,1.96998,2457860.0,116.192,0.815696,1
3738546,3738546,25.9,0.010912,0.0244001,2015-12-22,1450771200000,11971.0,7438.34,2115880.0,14,2017-08-10 06:19:31,5,0.0211616,5.663,2458000.0,0.118713,1.09423,4.69594,258.91,418.084,0.964333,237.317,1.22413,2457840.0,137.812,0.861071,0
3738915,3738915,27.4,0.00546898,0.012229,2015-12-22,1450771200000,37059.7,23027.5,1318830.0,10,2017-04-06 08:29:42,7,0.0147558,5.219,2458000.0,0.320675,1.20387,10.138,86.0899,482.465,0.817817,77.7221,1.58992,2457920.0,62.5078,0.746168,0
3738932,3738932,28.0,0.00414864,0.00927665,2015-12-22,1450771200000,44576.0,27697.8,346196.0,8,2017-04-06 08:29:39,6,0.000615632,5.99,2458000.0,0.403957,1.003,2.48444,88.8795,366.902,0.597831,111.979,1.40817,2458180.0,186.864,0.981189,0
3738913,3738913,26.1,0.0099519,0.0222531,2015-12-22,1450771200000,29031.6,18039.1,937393.0,9,2017-06-22 17:42:02,1,0.00296693,5.677,2458000.0,0.255972,1.084,6.65724,266.175,412.234,0.806529,267.89,1.36148,2457860.0,127.135,0.87329,0
3740046,3740046,24.9,0.0172944,0.0386715,2016-01-08,1452240000000,23088.2,14346.1,10453500.0,6,2017-04-06 08:29:09,7,0.110058,4.833,2458000.0,0.201325,1.34909,11.8024,114.466,572.348,1.07748,332.384,1.6207,2457950.0,34.6078,0.628988,0
3740344,3740344,25.3,0.0143849,0.0321655,2016-01-08,1452240000000,71912.3,44683.5,1541760.0,4,2017-04-06 08:29:04,9,0.00811303,3.505,2457400.0,0.68496,1.99934,1.94188,310.76,1032.59,0.629873,72.726,3.36881,2457350.0,18.4064,0.348637,0
3263540,3263540,21.1,0.099519,0.222531,2016-01-08,1452240000000,72950.6,45328.7,19557000.0,17,2017-04-06 09:11:47,1,0.160655,4.888,2458000.0,0.672253,1.23355,21.651,80.7391,500.418,0.404292,145.069,2.06281,2457950.0,33.1707,0.719398,0
3736496,3736496,24.7,0.018963,0.0424024,2016-01-08,1452240000000,23471.5,14584.3,7840550.0,7,2017-04-06 08:29:59,7,0.0753969,4.21,2458000.0,0.393585,1.63074,7.9264,76.8981,760.637,0.988908,55.6139,2.27258,2458180.0,275.11,0.473288,0
3739702,3739702,27.4,0.00546898,0.012229,2016-01-08,1452240000000,22135.9,13754.4,1702740.0,9,2017-04-06 08:29:14,7,0.0192988,5.184,2458000.0,0.223571,1.22524,7.73878,292.602,495.372,0.951314,133.253,1.49917,2457850.0,105.847,0.726726,0
3740100,3740100,23.6,0.0314707,0.0703706,2016-01-08,1452240000000,53985.7,33544.6,3272030.0,7,2017-08-10 06:19:31,7,0.0208566,4.075,2458000.0,0.569285,1.65032,5.27502,96.4454,774.374,0.710818,297.414,2.58982,2458120.0,302.248,0.464891,0
3735487,3735487,22.4,0.0546898,0.12229,2016-01-08,1452240000000,34807.6,21628.1,5391500.0,33,2017-04-06 08:30:28,4,0.0178545,3.809,2458000.0,0.517504,1.86778,3.35683,28.4158,932.364,0.901195,117.578,2.83436,2458360.0,222.161,0.386115,0
3766293,3766293,25.3,0.0143849,0.0321655,2016-01-08,1452240000000,48053.9,29858.8,15997200.0,8,2017-04-06 08:21:13,7,0.0318089,5.938,2458000.0,0.190683,1.02088,14.7268,287.134,376.755,0.826214,281.447,1.21554,2457850.0,148.439,0.955528,0
3736502,3736502,21.4,0.0866774,0.193817,2016-01-15,1452844800000,60813.8,37787.3,25525500.0,17,2017-04-06 08:29:56,6,0.021474,3.374,2458000.0,0.578658,2.25032,8.06125,208.939,1233.01,0.948154,318.375,3.55249,2457430.0,165.31,0.29197,1
3740031,3740031,23.9,0.0274098,0.0612902,2016-01-15,1452844800000,70935.9,44076.8,10498800.0,4,2017-04-06 08:29:10,9,0.111555,4.633,2457400.0,0.207252,1.35667,37.0449,293.4,577.181,1.0755,207.143,1.63785,2457430.0,342.997,0.623722,0
3740102,3740102,21.3,0.0907624,0.202951,2016-01-15,1452844800000,69542.7,43211.1,19194100.0,9,2017-04-06 08:29:06,7,0.0868135,3.852,2458000.0,0.396024,1.75128,34.2659,106.822,846.507,1.05773,16.1527,2.44482,2458270.0,246.449,0.425277,0
3741554,3741554,23.4,0.0345069,0.0771598,2016-01-15,1452844800000,77258.1,48005.2,5750960.0,4,2017-04-06 08:28:44,9,0.024159,3.568,2457420.0,0.72633,1.89818,4.92997,85.1535,955.225,0.519475,295.506,3.27689,2457360.0,24.8266,0.376875,0
3753605,3753605,23.8,0.0287016,0.0641787,2016-01-15,1452844800000,20061.5,12465.4,29002500.0,10,2017-04-06 08:25:45,8,0.0814229,4.648,2457540.0,0.327965,1.41451,10.1332,81.0307,614.477,0.950597,104.419,1.87841,2457480.0,33.0813,0.585864,0
2450270,2450270,20.7,0.119648,0.267541,2016-01-15,1452844800000,47503.4,29516.8,11952200.0,27,2017-04-06 09:20:11,0,0.0210776,4.572,2458000.0,0.332536,1.43157,18.7262,307.601,625.629,0.95552,193.139,1.90762,2458040.0,334.629,0.575421,1
2451003,2451003,19.5,0.207925,0.464934,2016-01-15,1452844800000,43617.3,27102.1,10908000.0,42,2017-09-25 06:52:21,0,0.0487335,4.044,2458000.0,0.463496,1.71584,6.47651,154.235,820.945,0.920556,6.59909,2.51113,2458260.0,248.061,0.438519,1
3703892,3703892,23.8,0.0287016,0.0641787,2016-01-15,1452844800000,35880.9,22295.0,22188000.0,8,2017-04-06 08:36:17,7,0.070383,5.883,2458000.0,0.180393,1.02922,19.0353,301.284,381.381,0.843553,291.029,1.21488,2457900.0,93.6974,0.943938,0
3738968,3738968,23.3,0.0361332,0.0807962,2016-01-15,1452844800000,55549.1,34516.0,1176430.0,21,2017-04-06 08:29:39,7,0.00620609,3.054,2458000.0,0.68719,2.55525,1.98124,124.062,1491.93,0.799306,46.5407,4.31119,2457440.0,135.413,0.241299,0
3740825,3740825,20.7,0.119648,0.267541,2016-01-15,1452844800000,44394.1,27584.8,35220200.0,27,2017-04-06 08:28:57,4,0.172612,4.632,2458000.0,0.239731,1.40336,23.6232,267.74,607.227,1.06693,293.075,1.73978,2458110.0,295.554,0.592859,0
3773755,3773755,25.1,0.0157727,0.0352688,2016-01-15,1452844800000,16493.1,10248.2,16392600.0,7,2017-04-21 06:21:05,3,0.0253959,6.258,2458000.0,0.182807,0.960067,6.85669,196.306,343.598,0.78456,128.552,1.13557,2457960.0,46.8506,1.04774,0
3739699,3739699,24.1,0.024998,0.0558973,2016-01-22,1453449600000,31970.6,19865.3,12496900.0,5,2017-04-06 08:29:15,8,0.128262,4.387,2457400.0,0.332704,1.53795,11.858,279.395,696.648,1.02627,240.554,2.04964,2457440.0,337.212,0.51676,0
3740496,3740496,23.3,0.0361332,0.0807962,2016-01-22,1453449600000,54804.3,34053.3,11171500.0,7,2017-04-06 08:29:03,8,0.106925,4.83,2457400.0,0.197546,1.31142,28.8148,124.282,548.546,1.05236,320.332,1.57049,2457370.0,23.1999,0.656281,0
3740823,3740823,21.8,0.0720951,0.16121,2016-01-22,1453449600000,13839.8,8599.5,25747200.0,15,2017-04-06 08:28:57,5,0.257034,4.057,2458000.0,0.297528,1.76085,7.29051,123.517,853.456,1.23695,344.427,2.28475,2458240.0,258.325,0.421815,0
3740927,3740927,23.9,0.0274098,0.0612902,2016-01-22,1453449600000,117089.0,72754.8,4043290.0,5,2017-04-06 08:28:53,8,0.00067436,2.499,2457420.0,0.907357,2.73062,13.1588,123.425,1648.13,0.252975,235.638,5.20827,2457370.0,10.1695,0.21843,0
2001685,2001685,14.23,2.35454,5.26491,2016-01-22,1453449600000,60803.6,37781.0,14552200.0,358,2017-04-17 06:18:55,0,0.050567,4.716,2454470.0,0.435874,1.36713,9.38153,274.342,583.866,0.771233,127.073,1.96303,2454440.0,18.4199,0.61658,0
2002062,2002062,16.8,0.720951,1.6121,2016-01-22,1453449600000,71104.9,44181.8,40949100.0,148,2015-02-24 14:25:50,0,0.113146,6.184,2455930.0,0.182717,0.96679,18.9337,108.6,347.213,0.790141,148.035,1.14344,2455760.0,172.268,1.03683,0
2357022,2357022,19.1,0.24998,0.558973,2016-01-22,1453449600000,65566.8,40740.7,20888900.0,71,2017-04-06 09:22:57,0,0.0430734,4.823,2458000.0,0.329562,1.28479,34.5169,293.286,531.92,0.861372,250.232,1.70821,2458000.0,358.734,0.676793,1
3555769,3555769,26.6,0.00790507,0.0176763,2016-01-22,1453449600000,29515.6,18339.9,6879590.0,6,2017-04-06 08:54:48,7,0.0042684,4.694,2458000.0,0.319207,1.40223,1.50951,305.523,606.497,0.954631,218.58,1.84984,2458050.0,331.024,0.593572,0
3741971,3741971,27.5,0.00522283,0.0116786,2016-01-22,1453449600000,23492.9,14597.6,1609270.0,5,2017-04-06 08:28:41,7,0.0177474,5.315,2458000.0,0.251998,1.18451,3.43503,137.935,470.876,0.886016,282.476,1.483,2457830.0,129.707,0.764532,0
3736202,3736202,17.9,0.434416,0.971384,2016-01-22,1453449600000,99577.2,61873.4,44256100.0,33,2017-04-06 08:30:10,3,0.17965,2.972,2458000.0,0.698651,2.58676,17.8216,42.3438,1519.61,0.779519,161.043,4.39401,2457450.0,130.946,0.236902,0
3766296,3766296,23.3,0.0361332,0.0807962,2016-01-22,1453449600000,35186.4,21863.4,14996500.0,6,2017-04-06 08:21:13,5,0.112009,5.933,2458000.0,0.118851,1.02118,17.7688,290.723,376.921,0.89981,343.634,1.14255,2457940.0,61.1998,0.955106,0
3703540,3703540,24.4,0.0217724,0.0486845,2016-01-22,1453449600000,39572.7,24588.9,18604900.0,6,2017-08-17 06:19:02,6,0.14999,6.084,2458000.0,0.186331,0.984983,20.4064,295.778,357.06,0.80145,26.5567,1.16852,2457970.0,32.3748,1.00823,0
3740933,3740933,25.0,0.016516,0.036931,2016-02-08,1454918400000,30051.1,18672.6,7033120.0,10,2017-04-06 08:28:52,8,0.0748122,4.037,2457420.0,0.39688,1.73299,12.548,311.322,833.279,1.0452,202.482,2.42077,2457440.0,350.622,0.432028,0
3741565,3741565,21.8,0.0720951,0.16121,2016-02-08,1454918400000,63739.9,39605.5,22282200.0,20,2017-04-06 08:28:41,6,0.211938,3.085,2458000.0,0.529058,2.49144,31.9847,324.993,1436.39,1.17332,158.027,3.80955,2457400.0,149.432,0.250628,0
3742053,3742053,20.9,0.10912,0.244001,2016-02-08,1454918400000,68862.8,42788.6,19980800.0,16,2017-04-06 08:28:37,7,0.213945,3.195,2458000.0,0.486224,2.33151,34.5765,139.119,1300.33,1.19787,4.77543,3.46514,2457430.0,157.929,0.276853,0
3742877,3742877,21.6,0.0790507,0.176763,2016-02-08,1454918400000,56502.6,35108.5,23485100.0,13,2017-04-06 08:28:28,6,0.251624,3.962,2458000.0,0.368058,1.72137,28.5375,330.104,824.916,1.08781,116.179,2.35493,2458200.0,274.72,0.436408,0
3743122,3743122,26.5,0.00827763,0.0185093,2016-02-08,1454918400000,56198.5,34919.6,4475660.0,4,2017-04-06 08:28:26,7,0.0495921,5.062,2458000.0,0.167606,1.232,29.0848,139.472,499.478,1.02551,339.691,1.43849,2457910.0,67.0937,0.720753,0
2153953,2153953,16.8,0.720951,1.6121,2016-02-08,1454918400000,110710.0,68790.9,38582400.0,69,2017-04-06 09:27:02,0,0.409888,3.522,2458000.0,0.808882,1.77384,31.0342,2.60168,862.916,0.339013,9.76188,3.20866,2458250.0,257.549,0.41719,0
3591884,3591884,22.4,0.0546898,0.12229,2016-02-08,1454918400000,20377.8,12661.9,31949200.0,13,2017-04-06 08:51:36,2,0.0176588,5.277,2458000.0,0.19384,1.19881,6.14577,34.8186,479.426,0.966429,344.386,1.43118,2457770.0,175.281,0.750897,0
3740666,3740666,24.1,0.024998,0.0558973,2016-02-08,1454918400000,17286.1,10740.9,9227760.0,18,2017-04-06 08:29:00,6,0.0942024,4.299,2458000.0,0.33485,1.59613,5.36011,163.229,736.55,1.06167,320.438,2.1306,2458150.0,286.538,0.488765,0
3740954,3740954,25.1,0.0157727,0.0352688,2016-02-08,1454918400000,74947.6,46569.6,2035190.0,8,2017-04-06 08:28:51,7,0.00157006,3.398,2458000.0,0.6964,2.09089,0.933086,135.154,1104.32,0.634792,87.9055,3.54698,2457470.0,172.134,0.325993,0
3743901,3743901,22.9,0.0434416,0.0971384,2016-02-08,1454918400000,71039.2,44141.0,7352680.0,6,2017-04-06 08:28:16,8,0.0763353,5.078,2457430.0,0.183122,1.20387,36.9849,319.61,482.468,0.983416,120.353,1.42433,2457370.0,44.3632,0.746164,0
3744695,3744695,25.6,0.0125287,0.028015,2016-02-08,1454918400000,15300.5,9507.15,3760860.0,17,2017-04-06 08:28:07,4,0.0274779,5.957,2458000.0,0.161012,1.02351,4.34727,336.844,378.215,0.858714,70.8922,1.18831,2458110.0,260.375,0.951841,0
3653602,3653602,22.2,0.0599661,0.134088,2016-02-08,1454918400000,91884.3,57093.3,2991990.0,21,2017-04-06 08:43:46,1,0.00953797,5.063,2458000.0,0.766336,1.16827,1.02983,104.952,461.225,0.272982,164.331,2.06356,2457930.0,51.8765,0.78053,0
3773923,3773923,27.209,0.00597181,0.0133534,2016-02-08,1454918400000,40629.5,25245.6,34013000.0,1,2017-04-10 15:42:21,6,0.0101616,6.299,2458000.0,0.0645079,0.953079,10.4824,195.982,339.854,0.891598,158.494,1.01456,2458000.0,4.94276,1.05928,0
3743899,3743899,25.3,0.0143849,0.0321655,2016-02-15,1455523200000,63150.3,39239.2,1994620.0,4,2017-04-06 08:28:16,7,0.0211557,3.86,2458000.0,0.612542,1.76921,4.7033,340.865,859.544,0.685496,243.257,2.85293,2458340.0,217.915,0.418827,0
2141495,2141495,18.3,0.361332,0.807962,2016-02-15,1455523200000,64863.9,40303.9,44351300.0,146,2017-04-06 09:27:33,0,0.00101423,5.222,2458000.0,0.802233,1.11426,2.35371,51.9535,429.613,0.220364,317.703,2.00815,2457790.0,175.665,0.837963,1
3363697,3363697,23.9,0.0274098,0.0612902,2016-02-15,1455523200000,27992.6,17393.5,5950690.0,29,2017-04-06 09:07:21,0,0.00422625,6.762,2458000.0,0.214762,0.872678,0.512815,295.042,297.769,0.68526,345.107,1.0601,2458120.0,215.091,1.20899,0
3743745,3743745,26.5,0.00827763,0.0185093,2016-02-15,1455523200000,49642.7,30846.1,3111800.0,7,2017-04-06 08:28:18,8,0.0291967,5.28,2457430.0,0.196207,1.17376,24.5694,324.008,464.48,0.94346,236.592,1.40406,2457480.0,319.633,0.77506,0
3744560,3744560,28.5,0.00329538,0.0073687,2016-02-15,1455523200000,34004.7,21129.2,76948.3,3,2017-04-06 08:28:08,5,0.00100317,6.618,2458000.0,0.324932,0.891655,2.8823,146.525,307.534,0.601928,232.777,1.18138,2457970.0,35.515,1.1706,0
3744694,3744694,27.5,0.00522283,0.0116786,2016-02-15,1455523200000,15556.7,9666.3,2320310.0,6,2017-04-06 08:28:07,6,0.0260719,5.91,2458000.0,0.022648,1.03499,8.20147,145.989,384.593,1.01155,345.898,1.05843,2458190.0,183.527,0.936054,0
3744992,3744992,25.5,0.0131192,0.0293353,2016-02-22,1456128000000,35286.2,21925.5,1995190.0,6,2017-04-06 08:27:56,8,0.0206711,4.067,2457450.0,0.474444,1.69991,2.1654,185.936,809.535,0.893395,280.546,2.50642,2457410.0,19.797,0.4447,0
2162980,2162980,16.7,0.754929,1.68807,2016-02-22,1456128000000,77720.5,48292.5,26550400.0,158,2017-04-06 09:26:21,0,0.196605,4.172,2458000.0,0.488841,1.55314,30.3972,177.637,706.993,0.793903,351.431,2.31238,2458150.0,282.858,0.509199,0
2455594,2455594,18.0,0.414864,0.927665,2016-02-22,1456128000000,137403.0,85377.1,37190000.0,44,2017-04-06 09:19:56,0,0.0908576,3.617,2458000.0,0.658254,1.75895,41.1681,344.6,852.078,0.601115,280.813,2.91679,2458340.0,217.094,0.422497,0
3742124,3742124,21.3,0.0907624,0.202951,2016-02-22,1456128000000,33232.5,20649.4,29685100.0,6,2017-04-06 08:28:34,5,0.178283,4.313,2458000.0,0.309967,1.56735,17.8406,324.073,716.714,1.08152,235.448,2.05317,2458220.0,249.359,0.502292,0
3742049,3742049,21.6,0.0790507,0.176763,2016-02-22,1456128000000,60384.9,37520.9,20066300.0,17,2017-08-10 06:19:42,5,0.196267,2.748,2458000.0,0.642047,3.03544,27.9874,140.777,1931.66,1.08654,43.6997,4.98433,2457470.0,98.0725,0.186368,0
3769877,3769877,26.3,0.00907624,0.0202951,2016-02-22,1456128000000,60460.6,37567.9,34960600.0,5,2017-04-06 08:20:01,7,0.0263561,5.886,2458000.0,0.169113,1.03952,2.6722,128.812,387.122,0.863724,125.703,1.21532,2457890.0,99.237,0.92994,0
3744991,3744991,25.4,0.0137374,0.0307179,2016-02-22,1456128000000,10817.3,6721.43,8682300.0,11,2017-04-06 08:27:59,7,0.0888182,4.974,2458000.0,0.177605,1.30307,5.35551,340.077,543.315,1.07164,159.797,1.53451,2457970.0,20.9849,0.662599,0
3557784,3557784,24.5,0.0207925,0.0464934,2016-02-22,1456128000000,35413.6,22004.6,10088700.0,9,2017-09-27 06:51:00,5,0.0690978,2.93,2458000.0,0.641365,2.91623,4.00615,314.637,1818.99,1.04586,220.075,4.7866,2457460.0,107.777,0.197912,0
